Fitness,,,,,,,,,,,Best fitness of population on every 10 generations,,,Best fitness of population on every generations
,,,,,,,,,,,,,,811
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,812
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,851
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,853
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,854
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,855
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,815
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,816
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,817
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,857
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,818
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,819
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,821
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,822
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,822
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,822
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,822
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,822
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,866
,,,,,,,,,,,,,,866
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,823
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,825
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,825
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,840
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,824
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,867
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,826
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,828
,,,,,,,,,,,,,,869
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,870
,,,,,,,,,,,,,,829
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,827
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,871
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,874
,,,,,,,,,,,,,,874
,,,,,,,,,,,,,,833
,,,,,,,,,,,,,,875
,,,,,,,,,,,,,,875
,,,,,,,,,,,,,,875
,,,,,,,,,,,,,,875
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,835
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,879
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,880
,,,,,,,,,,,,,,842
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,882
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,842
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,890
,,,,,,,,,,,,,,892
,,,,,,,,,,,,,,892
,,,,,,,,,,,,,,892
,,,,,,,,,,,,,,892
,,,,,,,,,,,,,,894
,,,,,,,,,,,,,,842
,,,,,,,,,,,,,,894
,,,,,,,,,,,,,,897
,,,,,,,,,,,,,,897
,,,,,,,,,,,,,,898
,,,,,,,,,,,,,,898
,,,,,,,,,,,,,,898
,,,,,,,,,,,,,,898
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,844
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,901
,,,,,,,,,,,,,,901
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,842
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,899
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,843
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,845
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,902
,,,,,,,,,,,,,,844
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,846
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,856
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,912
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,858
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,859
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,859
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,859
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,859
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,865
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,860
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,913
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,916
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,917
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,864
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,866
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,868
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,863
,,,,,,,,,,,,,,918
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,920
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,923
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,872
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,919
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,876
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,878
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,876
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,925
,,,,,,,,,,,,,,927
,,,,,,,,,,,,,,927
,,,,,,,,,,,,,,927
,,,,,,,,,,,,,,927
,,,,,,,,,,,,,,878
,,,,,,,,,,,,,,927
